match_id,SetNo,GameNo,game_start,game_end,server_name
2011-frenchopen-1306,2,9,54,58,Alexandr Dolgopolov
2011-frenchopen-1306,3,1,1,4,Viktor Troicki
2011-frenchopen-1306,3,2,5,9,Alexandr Dolgopolov
2011-frenchopen-1306,3,3,10,17,Viktor Troicki
2011-frenchopen-1306,3,4,18,23,Alexandr Dolgopolov
2011-frenchopen-1306,3,5,24,28,Viktor Troicki
2011-frenchopen-1306,3,6,29,33,Alexandr Dolgopolov
2011-frenchopen-1306,3,7,34,41,Viktor Troicki
2011-frenchopen-1306,3,8,42,53,Alexandr Dolgopolov
2011-frenchopen-1306,3,9,54,57,Viktor Troicki
2011-frenchopen-1306,4,1,1,6,Alexandr Dolgopolov
2011-frenchopen-1306,4,2,7,12,Viktor Troicki
2011-frenchopen-1306,4,3,13,18,Alexandr Dolgopolov
2011-frenchopen-1306,4,4,19,24,Viktor Troicki
2011-frenchopen-1306,4,5,25,28,Alexandr Dolgopolov
2011-frenchopen-1306,4,6,29,33,Viktor Troicki
2011-frenchopen-1306,4,7,34,41,Alexandr Dolgopolov
2011-frenchopen-1306,4,8,42,45,Viktor Troicki
2011-frenchopen-1306,4,9,46,75,Alexandr Dolgopolov
2011-frenchopen-1306,4,10,76,80,Viktor Troicki
2011-frenchopen-1307,1,1,1,6,Lukasz Kubot
2011-frenchopen-1307,1,2,7,12,Alejandro Falla
2011-frenchopen-1307,1,3,13,17,Lukasz Kubot
2011-frenchopen-1307,1,4,18,23,Alejandro Falla
2011-frenchopen-1307,1,5,24,29,Lukasz Kubot
2011-frenchopen-1307,1,6,30,34,Alejandro Falla
2011-frenchopen-1307,1,7,35,42,Lukasz Kubot
2011-frenchopen-1307,1,8,43,47,Alejandro Falla
2011-frenchopen-1307,1,9,48,52,Lukasz Kubot
2011-frenchopen-1307,1,10,53,62,Alejandro Falla
2011-frenchopen-1307,1,11,63,74,Lukasz Kubot
2011-frenchopen-1307,1,12,75,78,Alejandro Falla
2011-frenchopen-1307,1,13,79,89,Lukasz Kubot
2011-frenchopen-1307,2,1,1,5,Alejandro Falla
2011-frenchopen-1307,2,2,6,10,Lukasz Kubot
2011-frenchopen-1307,2,3,11,18,Alejandro Falla
2011-frenchopen-1307,2,4,19,23,Lukasz Kubot
2011-frenchopen-1307,2,5,24,27,Alejandro Falla
2011-frenchopen-1307,2,6,28,32,Lukasz Kubot
2011-frenchopen-1307,2,7,33,38,Alejandro Falla
2011-frenchopen-1307,2,8,39,50,Lukasz Kubot
2011-frenchopen-1307,2,9,51,56,Alejandro Falla
2011-frenchopen-1307,2,10,57,68,Lukasz Kubot
2011-frenchopen-1307,3,1,1,5,Alejandro Falla
2011-frenchopen-1307,3,2,6,11,Lukasz Kubot
2011-frenchopen-1307,3,3,12,16,Alejandro Falla
2011-frenchopen-1307,3,4,17,21,Lukasz Kubot
2011-frenchopen-1307,3,5,22,25,Alejandro Falla
2011-frenchopen-1307,3,6,26,29,Lukasz Kubot
2011-frenchopen-1307,3,7,30,37,Alejandro Falla
2011-frenchopen-1307,3,8,38,43,Lukasz Kubot
2011-frenchopen-1307,3,9,44,49,Alejandro Falla
2011-frenchopen-1307,3,10,50,55,Lukasz Kubot
2011-frenchopen-1307,3,11,56,59,Alejandro Falla
2011-frenchopen-1307,3,12,60,69,Lukasz Kubot
2011-frenchopen-1307,4,1,1,6,Alejandro Falla
2011-frenchopen-1307,4,2,7,14,Lukasz Kubot
2011-frenchopen-1307,4,3,15,20,Alejandro Falla
2011-frenchopen-1307,4,4,21,25,Lukasz Kubot
2011-frenchopen-1307,4,5,26,31,Alejandro Falla
2011-frenchopen-1307,4,6,32,37,Lukasz Kubot
2011-frenchopen-1307,4,7,38,42,Alejandro Falla
2011-frenchopen-1307,4,8,43,52,Lukasz Kubot
2011-frenchopen-1307,4,9,53,57,Alejandro Falla
2011-frenchopen-1307,4,10,58,67,Lukasz Kubot
2011-frenchopen-1308,1,1,1,6,Lukas Rosol
2011-frenchopen-1308,1,2,7,10,Juan Ignacio Chela
2011-frenchopen-1308,1,3,11,22,Lukas Rosol
2011-frenchopen-1308,1,4,23,30,Juan Ignacio Chela
2011-frenchopen-1308,1,5,31,35,Lukas Rosol
2011-frenchopen-1308,1,6,36,39,Juan Ignacio Chela
2011-frenchopen-1308,1,7,40,45,Lukas Rosol
2011-frenchopen-1308,1,8,46,51,Juan Ignacio Chela
2011-frenchopen-1308,2,1,1,6,Lukas Rosol
2011-frenchopen-1308,2,2,7,11,Juan Ignacio Chela
2011-frenchopen-1308,2,3,12,17,Lukas Rosol
2011-frenchopen-1308,2,4,18,25,Juan Ignacio Chela
2011-frenchopen-1308,2,5,26,31,Lukas Rosol
2011-frenchopen-1308,2,6,32,35,Juan Ignacio Chela
2011-frenchopen-1308,2,7,36,39,Lukas Rosol
2011-frenchopen-1308,2,8,40,45,Juan Ignacio Chela
2011-frenchopen-1308,2,9,46,50,Lukas Rosol
2011-frenchopen-1308,2,10,51,55,Juan Ignacio Chela
2011-frenchopen-1308,3,1,1,4,Lukas Rosol
2011-frenchopen-1308,3,2,5,8,Juan Ignacio Chela
2011-frenchopen-1308,3,3,9,13,Lukas Rosol
2011-frenchopen-1308,3,4,14,27,Juan Ignacio Chela
2011-frenchopen-1308,3,5,28,33,Lukas Rosol
2011-frenchopen-1308,3,6,34,38,Juan Ignacio Chela
2011-frenchopen-1308,3,7,39,46,Lukas Rosol
2011-frenchopen-1308,3,8,47,52,Juan Ignacio Chela
2011-frenchopen-1308,3,9,53,57,Lukas Rosol
2011-frenchopen-1308,4,1,1,5,Juan Ignacio Chela
2011-frenchopen-1308,4,2,6,10,Lukas Rosol
2011-frenchopen-1308,4,3,11,15,Juan Ignacio Chela
2011-frenchopen-1308,4,4,16,20,Lukas Rosol
2011-frenchopen-1308,4,5,21,24,Juan Ignacio Chela
2011-frenchopen-1308,4,6,25,29,Lukas Rosol
2011-frenchopen-1308,4,7,30,37,Juan Ignacio Chela
2011-frenchopen-1308,4,8,38,42,Lukas Rosol
2011-frenchopen-1308,4,9,43,50,Juan Ignacio Chela
2011-frenchopen-1308,4,10,51,66,Lukas Rosol
2011-frenchopen-1308,4,11,67,71,Juan Ignacio Chela
2011-frenchopen-1308,4,12,72,79,Lukas Rosol
2011-frenchopen-1308,4,13,80,91,Juan Ignacio Chela
2011-frenchopen-1309,1,1,1,10,David Ferrer
2011-frenchopen-1309,1,2,11,15,Sergiy Stakhovsky
2011-frenchopen-1309,1,3,16,21,David Ferrer
2011-frenchopen-1309,1,4,22,26,Sergiy Stakhovsky
2011-frenchopen-1309,1,5,27,30,David Ferrer
2011-frenchopen-1309,1,6,31,38,Sergiy Stakhovsky
2011-frenchopen-1309,1,7,39,42,David Ferrer
2011-frenchopen-1309,2,1,1,5,Sergiy Stakhovsky
2011-frenchopen-1309,2,2,6,11,David Ferrer
2011-frenchopen-1309,2,3,12,21,Sergiy Stakhovsky
2011-frenchopen-1309,2,4,22,29,David Ferrer
2011-frenchopen-1309,2,5,30,35,Sergiy Stakhovsky
2011-frenchopen-1309,2,6,36,39,David Ferrer
2011-frenchopen-1309,2,7,40,47,Sergiy Stakhovsky
2011-frenchopen-1309,3,1,1,6,David Ferrer
2011-frenchopen-1309,3,2,7,14,Sergiy Stakhovsky
2011-frenchopen-1309,3,3,15,19,David Ferrer
2011-frenchopen-1309,3,4,20,24,Sergiy Stakhovsky
2011-frenchopen-1309,3,5,25,28,David Ferrer
2011-frenchopen-1309,3,6,29,34,Sergiy Stakhovsky
2011-frenchopen-1309,3,7,35,39,David Ferrer
2011-frenchopen-1309,3,8,40,45,Sergiy Stakhovsky
2011-frenchopen-1309,3,9,46,50,David Ferrer
2011-frenchopen-1310,1,1,1,6,Gael Monfils
2011-frenchopen-1310,1,2,7,12,Steve Darcis
2011-frenchopen-1310,1,3,13,16,Gael Monfils
2011-frenchopen-1310,1,4,17,22,Steve Darcis
2011-frenchopen-1310,1,5,23,28,Gael Monfils
2011-frenchopen-1310,1,6,29,36,Steve Darcis
2011-frenchopen-1310,1,7,37,44,Gael Monfils
2011-frenchopen-1310,1,8,45,50,Steve Darcis
2011-frenchopen-1310,1,9,51,62,Gael Monfils
2011-frenchopen-1310,2,1,1,6,Steve Darcis
2011-frenchopen-1310,2,2,7,12,Gael Monfils
2011-frenchopen-1310,2,3,13,16,Steve Darcis
2011-frenchopen-1310,2,4,17,20,Gael Monfils
2011-frenchopen-1310,2,5,21,28,Steve Darcis
2011-frenchopen-1310,2,6,29,34,Gael Monfils
2011-frenchopen-1310,2,7,35,40,Steve Darcis
2011-frenchopen-1310,2,8,41,45,Gael Monfils
2011-frenchopen-1310,2,9,46,49,Steve Darcis
2011-frenchopen-1310,2,10,50,61,Gael Monfils
2011-frenchopen-1310,3,1,1,6,Steve Darcis
2011-frenchopen-1310,3,2,7,16,Gael Monfils
2011-frenchopen-1310,3,3,17,22,Steve Darcis
2011-frenchopen-1310,3,4,23,27,Gael Monfils
2011-frenchopen-1310,3,5,28,35,Steve Darcis
2011-frenchopen-1310,3,6,36,41,Gael Monfils
2011-frenchopen-1310,3,7,42,47,Steve Darcis
2011-frenchopen-1310,3,8,48,53,Gael Monfils
2011-frenchopen-1310,3,9,54,57,Steve Darcis
2011-frenchopen-1310,3,10,58,61,Gael Monfils
2011-frenchopen-1310,3,11,62,66,Steve Darcis
2011-frenchopen-1310,3,12,67,72,Gael Monfils
2011-frenchopen-1311,1,1,1,5,Stanislas Wawrinka
2011-frenchopen-1311,1,2,6,13,Jo-Wilfried Tsonga
2011-frenchopen-1311,1,3,14,19,Stanislas Wawrinka
2011-frenchopen-1311,1,4,20,24,Jo-Wilfried Tsonga
2011-frenchopen-1311,1,5,25,30,Stanislas Wawrinka
2011-frenchopen-1311,1,6,31,36,Jo-Wilfried Tsonga
2011-frenchopen-1311,1,7,37,41,Stanislas Wawrinka
2011-frenchopen-1311,1,8,42,46,Jo-Wilfried Tsonga
2011-frenchopen-1311,1,9,47,54,Stanislas Wawrinka
2011-frenchopen-1311,1,10,55,58,Jo-Wilfried Tsonga
2011-frenchopen-1311,2,1,1,6,Stanislas Wawrinka
2011-frenchopen-1311,2,2,7,11,Jo-Wilfried Tsonga
2011-frenchopen-1311,2,3,12,17,Stanislas Wawrinka
2011-frenchopen-1311,2,4,18,23,Jo-Wilfried Tsonga
2011-frenchopen-1311,2,5,24,28,Stanislas Wawrinka
2011-frenchopen-1311,2,6,29,32,Jo-Wilfried Tsonga
2011-frenchopen-1311,2,7,33,38,Stanislas Wawrinka
2011-frenchopen-1311,2,8,39,42,Jo-Wilfried Tsonga
2011-frenchopen-1311,2,9,43,50,Stanislas Wawrinka
2011-frenchopen-1311,2,10,51,54,Jo-Wilfried Tsonga
2011-frenchopen-1311,2,11,55,64,Stanislas Wawrinka
2011-frenchopen-1311,2,12,65,70,Jo-Wilfried Tsonga
2011-frenchopen-1311,2,13,71,80,Stanislas Wawrinka
2011-frenchopen-1311,3,1,1,4,Jo-Wilfried Tsonga
2011-frenchopen-1311,3,2,5,16,Stanislas Wawrinka
2011-frenchopen-1311,3,3,17,22,Jo-Wilfried Tsonga
2011-frenchopen-1311,3,4,23,30,Stanislas Wawrinka
2011-frenchopen-1311,3,5,31,35,Jo-Wilfried Tsonga
2011-frenchopen-1311,3,6,36,41,Stanislas Wawrinka
2011-frenchopen-1311,3,7,42,47,Jo-Wilfried Tsonga
2011-frenchopen-1311,3,8,48,52,Stanislas Wawrinka
2011-frenchopen-1311,3,9,53,58,Jo-Wilfried Tsonga
2011-frenchopen-1311,3,10,59,62,Stanislas Wawrinka
2011-frenchopen-1311,3,11,63,67,Jo-Wilfried Tsonga
2011-frenchopen-1311,3,12,68,73,Stanislas Wawrinka
2011-frenchopen-1311,3,13,74,85,Jo-Wilfried Tsonga
2011-frenchopen-1311,4,1,1,6,Stanislas Wawrinka
2011-frenchopen-1311,4,2,7,16,Jo-Wilfried Tsonga
2011-frenchopen-1311,4,3,17,22,Stanislas Wawrinka
2011-frenchopen-1311,4,4,23,27,Jo-Wilfried Tsonga
2011-frenchopen-1311,4,5,28,33,Stanislas Wawrinka
2011-frenchopen-1311,4,6,34,37,Jo-Wilfried Tsonga
2011-frenchopen-1311,4,7,38,41,Stanislas Wawrinka
2011-frenchopen-1311,4,8,42,47,Jo-Wilfried Tsonga
2011-frenchopen-1311,5,1,1,6,Stanislas Wawrinka
2011-frenchopen-1311,5,2,7,12,Jo-Wilfried Tsonga
2011-frenchopen-1311,5,3,13,16,Stanislas Wawrinka
2011-frenchopen-1311,5,4,17,21,Jo-Wilfried Tsonga
2011-frenchopen-1311,5,5,22,26,Stanislas Wawrinka
2011-frenchopen-1311,5,6,27,31,Jo-Wilfried Tsonga
2011-frenchopen-1311,5,7,32,36,Stanislas Wawrinka
2011-frenchopen-1311,5,8,37,44,Jo-Wilfried Tsonga
2011-frenchopen-1311,5,9,45,56,Stanislas Wawrinka
2011-frenchopen-1312,1,1,1,5,Roger Federer
2011-frenchopen-1312,1,2,6,9,Janko Tipsarevic
2011-frenchopen-1312,1,3,10,13,Roger Federer
2011-frenchopen-1312,1,4,14,18,Janko Tipsarevic
2011-frenchopen-1312,1,5,19,23,Roger Federer
2011-frenchopen-1312,1,6,24,29,Janko Tipsarevic
2011-frenchopen-1312,1,7,30,34,Roger Federer
2011-frenchopen-1312,2,1,1,5,Janko Tipsarevic
2011-frenchopen-1312,2,2,6,11,Roger Federer
2011-frenchopen-1312,2,3,12,16,Janko Tipsarevic
2011-frenchopen-1312,2,4,17,21,Roger Federer
2011-frenchopen-1312,2,5,22,29,Janko Tipsarevic
2011-frenchopen-1312,2,6,30,43,Roger Federer
2011-frenchopen-1312,2,7,44,48,Janko Tipsarevic
2011-frenchopen-1312,2,8,49,54,Roger Federer
2011-frenchopen-1312,2,9,55,59,Janko Tipsarevic
2011-frenchopen-1312,2,10,60,63,Roger Federer
2011-frenchopen-1312,3,1,1,5,Janko Tipsarevic
2011-frenchopen-1312,3,2,6,13,Roger Federer
2011-frenchopen-1312,3,3,14,18,Janko Tipsarevic
2011-frenchopen-1312,3,4,19,23,Roger Federer
2011-frenchopen-1312,3,5,24,28,Janko Tipsarevic
2011-frenchopen-1312,3,6,29,33,Roger Federer
2011-frenchopen-1312,3,7,34,41,Janko Tipsarevic
2011-frenchopen-1312,3,8,42,45,Roger Federer
2011-frenchopen-1312,3,9,46,50,Janko Tipsarevic
2011-frenchopen-1313,1,1,1,8,Fabio Fognini
2011-frenchopen-1313,1,2,9,12,Guillermo Garcia-Lopez
2011-frenchopen-1313,1,3,13,20,Fabio Fognini
2011-frenchopen-1313,1,4,21,25,Guillermo Garcia-Lopez
2011-frenchopen-1313,1,5,26,31,Fabio Fognini
2011-frenchopen-1313,1,6,32,37,Guillermo Garcia-Lopez
2011-frenchopen-1313,1,7,38,41,Fabio Fognini
2011-frenchopen-1313,1,8,42,47,Guillermo Garcia-Lopez
2011-frenchopen-1313,1,9,48,53,Fabio Fognini
2011-frenchopen-1313,1,10,54,58,Guillermo Garcia-Lopez
2011-frenchopen-1313,2,1,1,5,Fabio Fognini
2011-frenchopen-1313,2,2,6,10,Guillermo Garcia-Lopez
2011-frenchopen-1313,2,3,11,15,Fabio Fognini
2011-frenchopen-1313,2,4,16,20,Guillermo Garcia-Lopez
2011-frenchopen-1313,2,5,21,28,Fabio Fognini
2011-frenchopen-1313,2,6,29,34,Guillermo Garcia-Lopez
2011-frenchopen-1313,2,7,35,40,Fabio Fognini
2011-frenchopen-1313,2,8,41,52,Guillermo Garcia-Lopez
2011-frenchopen-1313,2,9,53,57,Fabio Fognini
2011-frenchopen-1313,3,1,1,5,Guillermo Garcia-Lopez
2011-frenchopen-1313,3,2,6,11,Fabio Fognini
2011-frenchopen-1313,3,3,12,27,Guillermo Garcia-Lopez
2011-frenchopen-1313,3,4,28,33,Fabio Fognini
2011-frenchopen-1313,3,5,34,41,Guillermo Garcia-Lopez
2011-frenchopen-1313,3,6,42,46,Fabio Fognini
2011-frenchopen-1313,3,7,47,51,Guillermo Garcia-Lopez
2011-frenchopen-1313,3,8,52,55,Fabio Fognini
2011-frenchopen-1313,3,9,56,60,Guillermo Garcia-Lopez
2011-frenchopen-1313,4,1,1,6,Fabio Fognini
2011-frenchopen-1313,4,2,7,11,Guillermo Garcia-Lopez
2011-frenchopen-1313,4,3,12,20,Fabio Fognini
2011-frenchopen-1313,4,4,21,26,Fabio Fognini
2011-frenchopen-1313,4,5,27,31,Guillermo Garcia-Lopez
2011-frenchopen-1313,4,6,32,36,Fabio Fognini
2011-frenchopen-1314,1,1,1,5,Albert Montanes
2011-frenchopen-1314,1,2,6,15,Mikhail Youzhny
2011-frenchopen-1314,1,3,16,20,Albert Montanes
2011-frenchopen-1314,1,4,21,26,Mikhail Youzhny
2011-frenchopen-1314,1,5,27,32,Albert Montanes
2011-frenchopen-1314,1,6,33,37,Mikhail Youzhny
2011-frenchopen-1314,1,7,38,49,Albert Montanes
2011-frenchopen-1314,2,1,1,6,Mikhail Youzhny
2011-frenchopen-1314,2,2,7,14,Albert Montanes
2011-frenchopen-1314,2,3,15,19,Mikhail Youzhny
2011-frenchopen-1314,2,4,20,25,Albert Montanes
2011-frenchopen-1314,2,5,26,30,Mikhail Youzhny
2011-frenchopen-1314,2,6,31,40,Albert Montanes
2011-frenchopen-1314,2,7,41,46,Mikhail Youzhny
2011-frenchopen-1314,2,8,47,52,Albert Montanes
2011-frenchopen-1314,2,9,53,58,Mikhail Youzhny
2011-frenchopen-1314,2,10,59,68,Albert Montanes
2011-frenchopen-1314,2,11,69,78,Mikhail Youzhny
2011-frenchopen-1314,2,12,79,83,Albert Montanes
2011-frenchopen-1314,2,13,84,90,Mikhail Youzhny
2011-frenchopen-1314,3,1,1,6,Albert Montanes
2011-frenchopen-1314,3,2,7,12,Mikhail Youzhny
2011-frenchopen-1314,3,3,13,17,Albert Montanes
2011-frenchopen-1314,3,4,18,22,Mikhail Youzhny
2011-frenchopen-1314,3,5,23,28,Albert Montanes
2011-frenchopen-1314,3,6,29,34,Mikhail Youzhny
2011-frenchopen-1314,3,7,35,39,Albert Montanes
2011-frenchopen-1315,1,1,1,8,Richard Gasquet
2011-frenchopen-1315,1,2,9,13,Thomaz Bellucci
2011-frenchopen-1315,1,3,14,18,Richard Gasquet
2011-frenchopen-1315,1,4,19,30,Thomaz Bellucci
2011-frenchopen-1315,1,5,31,35,Richard Gasquet
2011-frenchopen-1315,1,6,36,45,Thomaz Bellucci
2011-frenchopen-1315,1,7,46,51,Richard Gasquet
2011-frenchopen-1315,1,8,52,56,Thomaz Bellucci
2011-frenchopen-1315,2,1,1,5,Richard Gasquet
2011-frenchopen-1315,2,2,6,11,Thomaz Bellucci
2011-frenchopen-1315,2,3,12,16,Richard Gasquet
2011-frenchopen-1315,2,4,17,24,Thomaz Bellucci
2011-frenchopen-1315,2,5,25,29,Richard Gasquet
2011-frenchopen-1315,2,6,30,39,Thomaz Bellucci
2011-frenchopen-1315,2,7,40,43,Richard Gasquet
2011-frenchopen-1315,2,8,44,49,Thomaz Bellucci
2011-frenchopen-1315,2,9,50,53,Richard Gasquet
2011-frenchopen-1315,3,1,1,6,Thomaz Bellucci
2011-frenchopen-1315,3,2,7,10,Richard Gasquet
2011-frenchopen-1315,3,3,11,16,Thomaz Bellucci
2011-frenchopen-1315,3,4,17,24,Richard Gasquet
2011-frenchopen-1315,3,5,25,30,Thomaz Bellucci
2011-frenchopen-1315,3,6,31,36,Richard Gasquet
2011-frenchopen-1315,3,7,37,41,Thomaz Bellucci
2011-frenchopen-1315,3,8,42,45,Richard Gasquet
2011-frenchopen-1315,3,9,46,50,Thomaz Bellucci
2011-frenchopen-1315,4,1,1,8,Richard Gasquet
2011-frenchopen-1315,4,2,9,16,Thomaz Bellucci
2011-frenchopen-1315,4,3,17,24,Richard Gasquet
2011-frenchopen-1315,4,4,25,29,Thomaz Bellucci
2011-frenchopen-1315,4,5,30,39,Richard Gasquet
2011-frenchopen-1315,4,6,40,44,Thomaz Bellucci
2011-frenchopen-1315,4,7,45,50,Richard Gasquet
2011-frenchopen-1315,4,8,51,54,Thomaz Bellucci
2011-frenchopen-1315,4,9,55,60,Richard Gasquet
2011-frenchopen-1316,1,1,1,8,Novak Djokovic
2011-frenchopen-1316,1,2,9,18,Juan Martin Del Potro
2011-frenchopen-1316,1,3,19,22,Novak Djokovic
2011-frenchopen-1316,1,4,23,26,Juan Martin Del Potro
2011-frenchopen-1316,1,5,27,31,Novak Djokovic
2011-frenchopen-1316,1,6,32,37,Juan Martin Del Potro
2011-frenchopen-1316,1,7,38,42,Novak Djokovic
2011-frenchopen-1316,1,8,43,52,Juan Martin Del Potro
2011-frenchopen-1316,1,9,53,58,Novak Djokovic
2011-frenchopen-1316,2,1,1,5,Juan Martin Del Potro
2011-frenchopen-1316,2,2,6,9,Novak Djokovic
2011-frenchopen-1316,2,3,10,15,Juan Martin Del Potro
2011-frenchopen-1316,2,4,16,20,Novak Djokovic
2011-frenchopen-1316,2,5,21,32,Juan Martin Del Potro
2011-frenchopen-1316,2,6,33,37,Novak Djokovic
2011-frenchopen-1316,2,7,38,43,Juan Martin Del Potro
2011-frenchopen-1316,2,8,44,51,Novak Djokovic
2011-frenchopen-1316,2,9,52,59,Juan Martin Del Potro
2011-frenchopen-1316,3,1,1,5,Novak Djokovic
2011-frenchopen-1316,3,2,6,9,Juan Martin Del Potro
2011-frenchopen-1316,3,3,10,13,Novak Djokovic
2011-frenchopen-1316,3,4,14,19,Juan Martin Del Potro
2011-frenchopen-1316,3,5,20,27,Novak Djokovic
2011-frenchopen-1316,3,6,28,35,Juan Martin Del Potro
2011-frenchopen-1316,3,7,36,39,Novak Djokovic
2011-frenchopen-1316,3,8,40,44,Juan Martin Del Potro
2011-frenchopen-1316,3,9,45,49,Novak Djokovic
2011-frenchopen-1316,4,1,1,6,Juan Martin Del Potro
2011-frenchopen-1316,4,2,7,12,Novak Djokovic
2011-frenchopen-1316,4,3,13,18,Juan Martin Del Potro
2011-frenchopen-1316,4,4,19,22,Novak Djokovic
2011-frenchopen-1316,4,5,23,28,Juan Martin Del Potro
2011-frenchopen-1316,4,6,29,33,Novak Djokovic
2011-frenchopen-1316,4,7,34,38,Juan Martin Del Potro
2011-frenchopen-1316,4,8,39,43,Novak Djokovic
2011-frenchopen-1401,1,1,1,6,Ivan Ljubicic
2011-frenchopen-1401,1,2,7,12,Rafael Nadal
2011-frenchopen-1401,1,3,13,22,Ivan Ljubicic
2011-frenchopen-1401,1,4,23,26,Rafael Nadal
2011-frenchopen-1401,1,5,27,36,Ivan Ljubicic
2011-frenchopen-1401,1,6,37,41,Rafael Nadal
2011-frenchopen-1401,1,7,42,46,Ivan Ljubicic
2011-frenchopen-1401,1,8,47,52,Rafael Nadal
2011-frenchopen-1401,1,9,53,58,Ivan Ljubicic
2011-frenchopen-1401,1,10,59,64,Rafael Nadal
2011-frenchopen-1401,1,11,65,69,Ivan Ljubicic
2011-frenchopen-1401,1,12,70,73,Rafael Nadal
2011-frenchopen-1401,2,1,1,10,Ivan Ljubicic
2011-frenchopen-1401,2,2,11,15,Rafael Nadal
2011-frenchopen-1401,2,3,16,29,Ivan Ljubicic
2011-frenchopen-1401,2,4,30,33,Rafael Nadal
2011-frenchopen-1401,2,5,34,38,Ivan Ljubicic
2011-frenchopen-1401,2,6,39,42,Rafael Nadal
2011-frenchopen-1401,2,7,43,48,Ivan Ljubicic
2011-frenchopen-1401,2,8,49,52,Rafael Nadal
2011-frenchopen-1401,2,9,53,58,Ivan Ljubicic
2011-frenchopen-1401,3,1,1,5,Rafael Nadal
2011-frenchopen-1401,3,2,6,9,Ivan Ljubicic
2011-frenchopen-1401,3,3,10,13,Rafael Nadal
2011-frenchopen-1401,3,4,14,21,Ivan Ljubicic
2011-frenchopen-1401,3,5,22,27,Rafael Nadal
2011-frenchopen-1401,3,6,28,31,Ivan Ljubicic
2011-frenchopen-1401,3,7,32,36,Rafael Nadal
2011-frenchopen-1401,3,8,37,46,Ivan Ljubicic
2011-frenchopen-1401,3,9,47,50,Rafael Nadal
2011-frenchopen-1402,1,1,1,5,Gilles Simon
2011-frenchopen-1402,1,2,6,10,Robin Soderling
2011-frenchopen-1402,1,3,11,14,Gilles Simon
2011-frenchopen-1402,1,4,15,19,Robin Soderling
2011-frenchopen-1402,1,5,20,24,Gilles Simon
2011-frenchopen-1402,1,6,25,28,Robin Soderling
2011-frenchopen-1402,1,7,29,33,Gilles Simon
2011-frenchopen-1402,1,8,34,45,Robin Soderling
2011-frenchopen-1402,2,1,1,6,Gilles Simon
2011-frenchopen-1402,2,2,7,16,Robin Soderling
2011-frenchopen-1402,2,3,17,20,Gilles Simon
2011-frenchopen-1402,2,4,21,25,Robin Soderling
2011-frenchopen-1402,2,5,26,30,Gilles Simon
2011-frenchopen-1402,2,6,31,35,Robin Soderling
2011-frenchopen-1402,2,7,36,41,Gilles Simon
2011-frenchopen-1402,2,8,42,47,Robin Soderling
2011-frenchopen-1402,2,9,48,53,Gilles Simon
2011-frenchopen-1402,3,1,1,6,Robin Soderling
2011-frenchopen-1402,3,2,7,12,Gilles Simon
2011-frenchopen-1402,3,3,13,20,Robin Soderling
2011-frenchopen-1402,3,4,21,24,Gilles Simon
2011-frenchopen-1402,3,5,25,29,Robin Soderling
2011-frenchopen-1402,3,6,30,35,Gilles Simon
2011-frenchopen-1402,3,7,36,45,Robin Soderling
2011-frenchopen-1402,3,8,46,49,Gilles Simon
2011-frenchopen-1402,3,9,50,55,Robin Soderling
2011-frenchopen-1402,3,10,56,59,Gilles Simon
2011-frenchopen-1402,3,11,60,65,Robin Soderling
2011-frenchopen-1402,3,12,66,79,Gilles Simon
2011-frenchopen-1402,3,13,80,91,Robin Soderling
2011-frenchopen-1403,1,1,1,5,Andy Murray
2011-frenchopen-1403,1,2,6,10,Viktor Troicki
2011-frenchopen-1403,1,3,11,16,Andy Murray
2011-frenchopen-1403,1,4,17,24,Viktor Troicki
2011-frenchopen-1403,1,5,25,30,Andy Murray
2011-frenchopen-1403,1,6,31,38,Viktor Troicki
2011-frenchopen-1403,1,7,39,43,Andy Murray
2011-frenchopen-1403,1,8,44,48,Viktor Troicki
2011-frenchopen-1403,1,9,49,53,Andy Murray
2011-frenchopen-1403,1,10,54,63,Viktor Troicki
2011-frenchopen-1403,2,1,1,6,Andy Murray
2011-frenchopen-1403,2,2,7,12,Viktor Troicki
2011-frenchopen-1403,2,3,13,20,Andy Murray
2011-frenchopen-1403,2,4,21,26,Viktor Troicki
2011-frenchopen-1403,2,5,27,36,Andy Murray
2011-frenchopen-1403,2,6,37,44,Viktor Troicki
2011-frenchopen-1403,2,7,45,52,Andy Murray
2011-frenchopen-1403,2,8,53,60,Viktor Troicki
2011-frenchopen-1403,2,9,61,68,Andy Murray
2011-frenchopen-1403,2,10,69,76,Viktor Troicki
2011-frenchopen-1403,3,1,1,5,Andy Murray
2011-frenchopen-1403,3,2,6,9,Viktor Troicki
2011-frenchopen-1403,3,3,10,15,Andy Murray
2011-frenchopen-1403,3,4,16,20,Viktor Troicki
2011-frenchopen-1403,3,5,21,26,Andy Murray
2011-frenchopen-1403,3,6,27,31,Viktor Troicki
2011-frenchopen-1403,3,7,32,36,Andy Murray
2011-frenchopen-1403,3,8,37,48,Viktor Troicki
2011-frenchopen-1403,3,9,49,54,Andy Murray
2011-frenchopen-1403,4,1,1,6,Viktor Troicki
2011-frenchopen-1403,4,2,7,12,Andy Murray
2011-frenchopen-1403,4,3,13,18,Viktor Troicki
2011-frenchopen-1403,4,4,19,23,Andy Murray
2011-frenchopen-1403,4,5,24,29,Viktor Troicki
2011-frenchopen-1403,4,6,30,33,Andy Murray
